Expedition,Site,Hole,Program,Longitude,Latitude,Water Depth (m),Core Recovered (m)
183,1141,A,ODP,97.1282,-32.2266,1196.9,96.79
183,1142,A,ODP,97.1255,-32.2324,1200.8,17.54
184,1143,A,ODP,113.285,9.362,2771,377.88
184,1143,B,ODP,113.2851,9.3619,2772.5,246.37
184,1143,C,ODP,113.2853,9.3619,2773.5,477.54
184,1144,A,ODP,117.4189,20.053,2035.7,468.88
184,1144,B,ODP,117.4191,20.053,2038.5,445.93
184,1144,C,ODP,117.4192,20.053,2036.9,198.17
184,1145,A,ODP,117.6311,19.584,3175.6,186.14
184,1145,B,ODP,117.631,19.584,3174.4,179.44
184,1145,C,ODP,117.6308,19.584,3176.4,189.15
184,1146,A,ODP,116.2727,19.4567,2091.1,603.85
184,1146,B,ODP,116.2729,19.4567,2091.7,241.71
184,1146,C,ODP,116.2731,19.4567,2091.7,606.16
184,1147,A,ODP,116.5545,18.8351,3245.9,81.71
184,1147,B,ODP,116.5547,18.8351,3245.4,85.49
184,1147,C,ODP,116.5547,18.8351,3245.3,76.64
184,1148,A,ODP,116.5655,18.8361,3297.1,632.07
184,1148,B,ODP,116.5658,18.8362,3291.8,364.43
185,1149,A,ODP,143.3513,31.342,5817.6,174.44
185,1149,B,ODP,143.351,31.3422,5817.5,36.72
185,1149,C,ODP,143.351,31.3425,5817.6,8.7
185,1149,D,ODP,143.4004,31.3132,5867.3,29.94
185,801,C,ODP,156.3598,18.6423,5674,160.03
185,801,D,ODP,156.3608,18.6423,5673.6,9.38
186,1150,A,ODP,143.3319,39.1819,2680.8,566.4
186,1150,B,ODP,143.3324,39.1819,2680.8,269.29
186,1150,C,ODP,143.3316,39.182,2680.7
186,1150,D,ODP,143.3316,39.182,2680.7
186,1151,A,ODP,143.3344,38.752,2182.2,707.6
186,1151,B,ODP,143.3336,38.7521,2181.6
186,1151,C,ODP,143.334,38.7503,2174.2,101.75
186,1151,D,ODP,143.3341,38.7502,2171.9,96.19
187,,A,ODP,-41.8979,5055.4,127.0067,0.59
187,,B,ODP,-41.8972,5055.4,127.0076,3.59
187,,A,ODP,-41.2715,5581.4,129.8151,22.2
187,,A,ODP,-41.4778,5736.4,131.3173,11.91
187,,A,ODP,-41.9582,4975.4,127.9948,7.13
187,,B,ODP,-41.9582,4975.4,127.9924,18.56
187,,A,ODP,-42.7332,4867.3,127.8882,6.3
187,,B,ODP,-42.7314,4867.3,127.888,12.24
187,,A,ODP,-43.2611,5069.3,128.8861,12.74
187,,B,ODP,-43.2613,5069.3,128.8838,11.7
187,,A,ODP,-43.9483,5167.3,128.8283,2.76
187,,B,ODP,-43.9464,5167.3,128.8285,3.16
187,,C,ODP,-43.9446,5167.3,128.8286,1.77
187,,A,ODP,-45.9567,4504.2,129.9999,12.74
187,,A,ODP,-44.01,4625.2,134.9983,2.1
187,,B,ODP,-44.0082,4625.2,134.9984,13.49
187,,A,ODP,-44.2866,5020.1,129.0513,5.39
187,,B,ODP,-44.2846,5020.1,129.0513,1.39
187,,A,ODP,-44.6339,5464,129.1882,5.22
187,,B,ODP,-44.6321,5464,129.188,13.75
187,,A,ODP,-44.4246,4354,126.9083,17.79
187,,A,ODP,-43.7483,4798,127.7482,1.72
187,,B,ODP,-43.7492,4798,127.7461,11.41
188,1165,A,ODP,67.2191,-64.3796,3537,5.43
188,1165,B,ODP,67.2191,-64.3796,3537.6,434.04
188,1165,C,ODP,67.2181,-64.3795,3537.5,269.27
188,1166,A,ODP,74.7869,-67.6962,475.4,71.31
188,1166,B,ODP,74.7878,-67.6964,475.4
188,1167,A,ODP,72.2842,-66.4002,1639.9,191.33
188,1167,B,ODP,72.2835,-66.3998,1639.9
189,1168,A,ODP,144.4127,-42.6097,2463.3,836.85
189,1168,B,ODP,144.4127,-42.6095,2463.6,106.52
189,1168,C,ODP,144.4127,-42.6092,2464,248.15
189,1169,A,ODP,145.2368,-47.0653,3567.9,224.92
189,1170,A,ODP,146.0498,-47.1507,2704.7,379.87
189,1170,B,ODP,146.0497,-47.1506,2704.7,179.67
189,1170,C,ODP,146.0498,-47.1504,2703.3,179.64
189,1170,D,ODP,146.0497,-47.1502,2704.7,287.41
189,1171,A,ODP,149.1115,-48.4999,2148.2,117.52
189,1171,B,ODP,149.1114,-48.4998,2148,106.73
189,1171,C,ODP,149.1118,-48.5,2147.8,245.58
189,1171,D,ODP,149.112,-48.5,2147.8,525.4
189,1172,A,ODP,149.9283,-43.9598,2621.9,483.72
189,1172,B,ODP,149.9283,-43.9596,2622.3,206.7
189,1172,C,ODP,149.9285,-43.9595,2621.7,172.64
189,1172,D,ODP,149.9286,-43.9592,2621.7,237.09
190,1173,A,ODP,135.0251,32.2444,4790.7,658.1
190,1174,A,ODP,134.9565,32.3423,4751.2,47.04
190,1174,B,ODP,134.9564,32.3423,4751.2,577.57
190,1175,A,ODP,134.6446,32.5981,2997.5,327.01
190,1176,A,ODP,134.6657,32.5783,3020.5,226.25
190,1177,A,ODP,134.0119,31.6525,4844.3,282.74
190,1178,A,ODP,134.4795,32.731,1741.7,340.19
190,1178,B,ODP,134.4797,32.731,1741.7,165.96
191,1179,A,ODP,159.9631,41.0798,5565.5,10.07
191,1179,B,ODP,159.9631,41.0798,5563.9,55.89
191,1179,C,ODP,159.9631,41.0798,5563.9,246.89
191,1179,D,ODP,159.9631,41.0802,5566,50.36
191,1179,E,ODP,159.9633,41.0795,5565.9
192,1183,A,ODP,157.015,-1.177,1804.7,260.69
192,1184,A,ODP,164.233,-5.0111,1661.5,328.76
192,1185,A,ODP,161.6677,-0.3576,3898.9,24.99
192,1185,B,ODP,161.6675,-0.3576,3898.9,92.17
192,1186,A,ODP,159.8442,-0.6798,2728.9,88.68
192,1187,A,ODP,161.4513,0.9425,3803.6,103.62
193,1188,A,ODP,151.6699,-3.7283,1640.2,21.93
193,1188,B,ODP,151.67,-3.7283,1642.1,0.15
193,1188,C,ODP,151.6696,-3.7282,1643.1
193,1188,D,ODP,151.6696,-3.7278,1634.1
193,1188,E,ODP,151.6698,-3.7281,1641.1
193,1188,F,ODP,151.6698,-3.7281,1641.7,30.89
193,1189,A,ODP,151.6749,-3.7207,1690.2,8.58
193,1189,B,ODP,151.6751,-3.7206,1681.7,13.69
193,1189,C,ODP,151.6754,-3.7207,1688.6
193,1190,A,ODP,151.6764,-3.7215,1703.1,0.03
193,1190,B,ODP,151.6769,-3.7219,1701.1,0.25
193,1190,C,ODP,151.6768,-3.7217,1696.1,0.4
193,1191,A,ODP,151.6723,-3.7268,1694.1,3.36
194,1192,A,ODP,152.4043,-20.5718,374.4,243.46
194,1192,B,ODP,152.4043,-20.5718,376.5,105.11
194,1193,A,ODP,151.7922,-20.2417,348.3,173.99
194,1193,B,ODP,151.7924,-20.2417,348.3,12.77
194,1193,C,ODP,151.7923,-20.2416,348.3,21.07
194,1194,A,ODP,151.983,-20.2425,373.9,126.18
194,1194,B,ODP,151.9832,-20.2426,373.9,89.22
194,1195,A,ODP,152.6705,-20.4047,419.9,79.27
194,1195,B,ODP,152.6707,-20.4047,419.2,399.34
194,1196,A,ODP,152.8585,-21.0062,304.2,86.37
194,1196,B,ODP,152.8587,-21.0062,304.2,29.37
194,1197,A,ODP,153.0655,-21.0762,348.3,56.16
194,1197,B,ODP,153.0657,-21.0762,348.3,213.64
194,1198,A,ODP,152.7332,-20.9655,319.4,210.25
194,1198,B,ODP,152.7334,-20.9655,319.4,116.64
194,1199,A,ODP,152.9158,-20.9782,315.7,92.16
195,1200,A,ODP,146.0031,13.7834,2910.3,13.82
195,1200,B,ODP,146.0033,13.7834,2911.3,3.36
195,1200,C,ODP,146.0029,13.7845,2932.1
195,1200,D,ODP,146.0029,13.7841,2931,22
195,1200,E,ODP,146.0031,13.7834,2911,38.06
195,1200,F,ODP,146.0031,13.7836,2911,16.28
195,1201,A,ODP,135.0992,19.298,5709.9,1.49
195,1201,B,ODP,135.0992,19.298,5710.2,65.91
195,1201,C,ODP,135.099,19.298,5709.8,49.51
195,1201,D,ODP,135.0992,19.2969,5708.7,406.79
195,1201,E,ODP,135.0992,19.2976,5710
195,1202,A,ODP,122.5,24.8041,1274.1,127.14
195,1202,B,ODP,122.5001,24.8041,1274.1,143.28
195,1202,C,ODP,122.5003,24.804,1273.6,102.56
195,1202,D,ODP,122.5004,24.8041,1275.1,321.62
196,1173,B,ODP,135.0247,32.2447,4791.1,5.19
196,1173,C,ODP,135.0244,32.245,4791.1
196,808,H,ODP,134.945,32.3536,4675.1
196,808,I,ODP,134.945,32.3536,4675.1
197,1203,A,ODP,167.7399,50.95,2593.5,333.91
197,1204,A,ODP,167.7727,51.1946,2371,55.86
197,1204,B,ODP,167.7737,51.194,2370,55.93
197,1205,A,ODP,170.3783,41.3333,1309.9,165.62
197,1206,A,ODP,172.1459,34.9258,1545.7,143.73
198,1207,A,ODP,162.7509,37.7905,3100.8,213.62
198,1207,B,ODP,162.7509,37.7906,3100.7,60.22
198,1208,A,ODP,158.2016,36.1272,3345.7,345.89
198,1209,A,ODP,158.5059,32.6517,2387.2,262.27
198,1209,B,ODP,158.5059,32.6518,2387.4,303.17
198,1209,C,ODP,158.5061,32.6517,2387.4,200.6
198,1210,A,ODP,158.2594,32.2235,2573.5,249.3
198,1210,B,ODP,158.2594,32.2237,2573.2,376.36
198,1211,A,ODP,157.85,32.0022,2907.5,162.72
198,1211,B,ODP,157.85,32.0023,2906.2,181.9
198,1211,C,ODP,157.85,32.002,2906.9,140.87
198,1212,A,ODP,157.7117,32.4483,2682.5,116.94
198,1212,B,ODP,157.7117,32.4484,2680.6,180.5
198,1213,A,ODP,157.2977,31.5773,3882.8,43.09
198,1213,B,ODP,157.2977,31.5776,3882.6,60.46
198,1214,A,ODP,157.4786,31.8671,3401.6,16.49
199,1215,A,ODP,-147.9332,26.0296,5395.6,68.27
199,1215,B,ODP,-147.9332,26.0294,5395.3,58.95
199,1216,A,ODP,-139.4798,21.4527,5152.5,56.47
199,1216,B,ODP,-139.4798,21.4528,5147.2,9.75
199,1217,A,ODP,-138.1,16.8669,5342.1,89.94
199,1217,B,ODP,-138.1,16.867,5342.1,61.49
199,1217,C,ODP,-138.1,16.8671,5342.1,46.82
199,1218,A,ODP,-135.3667,8.8894,4826.3,266.42
199,1218,B,ODP,-135.3667,8.8896,4827.6,259.25
199,1218,C,ODP,-135.3667,8.8898,4827.6,198.05
199,1219,A,ODP,-142.0157,7.8002,5063.4,240.41
199,1219,B,ODP,-142.0157,7.8003,5063.4,138.55
199,1220,A,ODP,-142.7582,10.1767,5217.9,118.68
199,1220,B,ODP,-142.7584,10.1767,5217.9,144.65
199,1220,C,ODP,-142.7586,10.1767,5217.9,116.12
199,1221,A,ODP,-143.6942,12.0333,5175.3,113.81
199,1221,B,ODP,-143.6942,12.0331,5175.1,14.53
199,1221,C,ODP,-143.6942,12.0331,5174.4,54.07
199,1221,D,ODP,-143.6942,12.0329,5174.4,2.28
199,1222,A,ODP,-143.8891,13.8163,4988.7,74.64
199,1222,B,ODP,-143.8889,13.8163,4990.7,63.77
200,1223,A,ODP,-155.6543,22.9735,4235.1,23.54
200,1224,A,ODP,-141.9792,27.8895,4966.1,1.67
200,1224,B,ODP,-141.9792,27.8895,4970.4,0.2
200,1224,C,ODP,-141.9793,27.8895,4967.1,6.53
200,1224,D,ODP,-141.9792,27.8895,4967.1,15.65
200,1224,E,ODP,-141.9793,27.8894,4967.1,14.91
200,1224,F,ODP,-141.9793,27.8894,4967.1,37.7
201,1225,A,ODP,-110.5715,2.7708,3761.3,321.65
201,1225,B,ODP,-110.5715,2.7709,3760.1,8.96
201,1225,C,ODP,-110.5715,2.771,3760.2,305.51
201,1226,A,ODP,-90.818,-3.0945,3296.9,9.43
201,1226,B,ODP,-90.818,-3.0945,3297,413.69
201,1226,C,ODP,-90.818,-3.0941,3296.4,7.91
201,1226,D,ODP,-90.818,-3.0941,3296.7,7.64
201,1226,E,ODP,-90.818,-3.094,3296.4,226.96
201,1227,A,ODP,-79.9558,-8.9911,427.5,100.51
201,1227,B,ODP,-79.9558,-8.9909,427.1,24.67
201,1227,C,ODP,-79.9558,-8.9908,426.3,27.25
201,1227,D,ODP,-79.956,-8.9908,426.6,54.84
201,1227,E,ODP,-79.956,-8.9907,427.2,26.72
201,1228,A,ODP,-78.0778,-11.0645,262.2,126.35
201,1228,B,ODP,-78.0777,-11.0644,262.3,51.1
201,1228,C,ODP,-78.0778,-11.0642,261.5,7.53
201,1228,D,ODP,-78.0779,-11.0642,261.5,27.25
201,1228,E,ODP,-78.0778,-11.064,261.7,9.23
201,1229,A,ODP,-77.9576,-10.9762,152.2,133.1
201,1229,B,ODP,-77.9576,-10.9762,153.7,24.84
201,1229,C,ODP,-77.9578,-10.9761,151.2,8.8
201,1229,D,ODP,-77.9578,-10.9761,151.2,100.97
201,1229,E,ODP,-77.958,-10.9761,151.3,99.64
201,1230,A,ODP,-80.5835,-9.1125,5086.2,187.33
201,1230,B,ODP,-80.5835,-9.1124,5085.5,98.33
201,1230,C,ODP,-80.5835,-9.1123,5086.4,14.42
201,1230,D,ODP,-80.5835,-9.1122,5086.9,14.22
201,1230,E,ODP,-80.5835,-9.1121,5086.9,35.49
201,1231,A,ODP,-81.904,-12.0211,4812.6,10.13
201,1231,B,ODP,-81.904,-12.0211,4813.7,115.3
201,1231,C,ODP,-81.904,-12.0209,4812.5,15.27
201,1231,D,ODP,-81.904,-12.0207,4812.3,111.57
201,1231,E,ODP,-81.904,-12.0205,4812.5,118.57
202,1232,A,ODP,-75.9014,-39.8912,4078.6,288.77
202,1232,B,ODP,-75.9013,-39.8909,4069.5,96.3
202,1232,C,ODP,-75.9014,-39.8907,4068.9,31.68
202,1233,A,ODP,-74.45,-41,837.5,9.94
202,1233,B,ODP,-74.45,-41,837.5,102.01
202,1233,C,ODP,-74.4499,-41,837.7,121.75
202,1233,D,ODP,-74.4498,-41.0002,839.2,114.88
202,1233,E,ODP,-74.4497,-41.0002,838.1,73.65
202,1234,A,ODP,-73.6818,-36.2192,1015.6,189.02
202,1234,B,ODP,-73.6817,-36.2192,1014,169.71
202,1234,C,ODP,-73.6816,-36.2193,1014.4,76.42
202,1235,A,ODP,-73.5665,-36.1598,489.7,182.78
202,1235,B,ODP,-73.5664,-36.1599,488.5,178.81
202,1235,C,ODP,-73.5663,-36.16,488.5,151.83
202,1236,A,ODP,-81.436,-21.359,1323.7,197.23
202,1236,B,ODP,-81.4361,-21.359,1322.5,125.1
202,1236,C,ODP,-81.4362,-21.359,1322.5,167.74
202,1237,A,ODP,-76.378,-16.007,3212.7,9.95
202,1237,B,ODP,-76.378,-16.007,3212.7,331.35
202,1237,C,ODP,-76.3781,-16.007,3211.9,323.7
202,1237,D,ODP,-76.3782,-16.007,3211.9,106.05
202,1238,A,ODP,-82.7823,-1.8718,2202.2,409.77
202,1238,B,ODP,-82.7822,-1.8718,2202.2,209.5
202,1238,C,ODP,-82.7821,-1.8718,2203.2,167.85
202,1239,A,ODP,-82.0808,-0.672,1414.7,515.1
202,1239,B,ODP,-82.081,-0.672,1413.3,407.32
202,1239,C,ODP,-82.0812,-0.672,1413.3,119.65
202,1240,A,ODP,-86.4625,0.0218,2922.4,264.03
202,1240,B,ODP,-86.4626,0.0218,2920.2,254.8
202,1240,C,ODP,-86.4627,0.0218,2920.2,75.3
202,1240,D,ODP,-86.4628,0.0218,2920.2,28.41
202,1241,A,ODP,-86.4445,5.8428,2027.3,404.86
202,1241,B,ODP,-86.4447,5.8428,2025.8,302.23
202,1241,C,ODP,-86.4449,5.8428,2027.2,103.05
202,1242,A,ODP,-83.6067,7.8559,1363.4,260.11
202,1242,B,ODP,-83.6069,7.8559,1365.2,259.24
202,1242,C,ODP,-83.6071,7.8559,1363.1,170.95
202,1242,D,ODP,-83.6072,7.8559,1363.1,80.15
203,1243,A,ODP,-110.0763,5.3009,3871.3
203,1243,B,ODP,-110.0709,5.3009,3856.6,28.17
204,1244,A,ODP,-125.1198,44.5862,896.7,9.99
204,1244,B,ODP,-125.1199,44.5862,896,56.85
204,1244,C,ODP,-125.1198,44.5863,895.1,315.5
204,1244,D,ODP,-125.1198,44.5864,895.1
204,1244,E,ODP,-125.1195,44.5862,893.3,137.73
204,1244,F,ODP,-125.1195,44.5862,896.3,24.9
204,1245,A,ODP,-125.1491,44.5862,875.6
204,1245,B,ODP,-125.1491,44.586,869.7,418.02
204,1245,C,ODP,-125.1489,44.5862,868.6,185.31
204,1245,D,ODP,-125.1488,44.5862,870.1,24.82
204,1245,E,ODP,-125.1493,44.5862,869.5,18.48
204,1246,A,ODP,-125.1357,44.5861,850.6
204,1246,B,ODP,-125.1354,44.5861,849.4,135.38
204,1247,A,ODP,-125.1502,44.5777,834.1
204,1247,B,ODP,-125.1513,44.5776,834.3,211.98
204,1248,A,ODP,-125.1526,44.5742,832
204,1248,B,ODP,-125.1525,44.5743,829.6,7.45
204,1248,C,ODP,-125.1525,44.5742,829.6,101.44
204,1249,A,ODP,-125.1474,44.5704,777.5
204,1249,B,ODP,-125.1474,44.5702,778.4,14.01
204,1249,C,ODP,-125.1473,44.5706,778.4,58.97
204,1249,D,ODP,-125.1473,44.5704,777.2,4.78
204,1249,E,ODP,-125.1473,44.5704,777.2,3.38
204,1249,F,ODP,-125.1473,44.5705,777.2,57.37
204,1249,G,ODP,-125.1474,44.5701,776.8,11.24
204,1249,H,ODP,-125.1473,44.5702,776.8,27.52
204,1249,I,ODP,-125.1474,44.5702,776.8,8.69
204,1249,J,ODP,-125.1474,44.5702,776.8,7.69
204,1249,K,ODP,-125.1473,44.5702,776.8,16.87
204,1249,L,ODP,-125.1474,44.5702,776.8,14.15
204,1250,A,ODP,-125.1503,44.5686,796
204,1250,B,ODP,-125.1499,44.5686,795.9
204,1250,C,ODP,-125.1503,44.5688,795.8,117.29
204,1250,D,ODP,-125.1503,44.5684,795.7,133.67
204,1250,E,ODP,-125.1503,44.5685,795.7,11.93
204,1250,F,ODP,-125.15,44.5686,795.4,69.1
204,1251,A,ODP,-125.0742,44.5703,1216.9
204,1251,B,ODP,-125.074,44.5703,1213.3,368.58
204,1251,C,ODP,-125.0739,44.5701,1210.2,13.63
204,1251,D,ODP,-125.0739,44.5701,1210.2,194.4
204,1251,E,ODP,-125.0739,44.5702,1208.8,9.89
204,1251,F,ODP,-125.074,44.5703,1208.8,9.92
204,1251,G,ODP,-125.0739,44.5702,1208.8,11.11
204,1251,H,ODP,-125.0742,44.5701,1208.5
204,1252,A,ODP,-125.0928,44.5861,1039.2,253.62
205,1253,A,ODP,-86.1906,9.6476,4376.3,148.65
205,1254,A,ODP,-86.1791,9.6616,4182.8,125
205,1254,B,ODP,-86.1788,9.662,4175.6
205,1255,A,ODP,-86.1858,9.6545,4311.6,7.22
206,1256,A,ODP,-91.9343,6.7365,3634.5,2.37
206,1256,B,ODP,-91.9343,6.7365,3634.7,224.14
206,1256,C,ODP,-91.9343,6.7363,3634.7,61.07
206,1256,D,ODP,-91.9344,6.7361,3634.7,227.3
207,1257,A,ODP,-54.342,9.4538,2951,216.05
207,1257,B,ODP,-54.3418,9.4536,2951,116.23
207,1257,C,ODP,-54.3416,9.4534,2951,96.6
207,1258,A,ODP,-54.7333,9.4333,3192.2,375.46
207,1258,B,ODP,-54.733,9.4333,3192.2,346.13
207,1258,C,ODP,-54.7328,9.4333,3192.2,161.08
207,1259,A,ODP,-54.2,9.3,2353.8,372.13
207,1259,B,ODP,-54.1991,9.3008,2353.8,153.78
207,1259,C,ODP,-54.1995,9.3004,2355.8,118.94
207,1260,A,ODP,-54.5439,9.2658,2548.8,391.6
207,1260,B,ODP,-54.5442,9.2655,2548.8,326.49
207,1261,A,ODP,-54.3173,9.0486,1899.7,355.42
207,1261,B,ODP,-54.3175,9.0486,1899.7,92.49
208,1262,A,ODP,1.577,-27.186,4759,163.53
208,1262,B,ODP,1.577,-27.1858,4753.6,212.53
208,1262,C,ODP,1.577,-27.1857,4753.6,125.93
208,1263,A,ODP,2.7795,-28.5328,2717.1,295.78
208,1263,B,ODP,2.7794,-28.5327,2717.1,275.28
208,1263,C,ODP,2.7796,-28.5331,2717.1,122.06
208,1263,D,ODP,2.7797,-28.5332,2717.1,15.85
208,1264,A,ODP,2.8455,-28.5327,2507,270.71
208,1264,B,ODP,2.8455,-28.5325,2504,290.09
208,1264,C,ODP,2.8455,-28.5323,2504.3,3
208,1265,A,ODP,2.6393,-28.835,3059.8,299.96
208,1265,B,ODP,2.6391,-28.835,3059.6,243.43
208,1265,C,ODP,2.6389,-28.835,3059.6,19.67
208,1265,D,ODP,2.6395,-28.835,3059.6,23.78
208,1266,A,ODP,2.3435,-28.5427,3799.7,286.79
208,1266,B,ODP,2.3435,-28.5425,3796.6,110.43
208,1266,C,ODP,2.3435,-28.5423,3796.6,193.97
208,1267,A,ODP,1.711,-28.098,4354.3,308.28
208,1267,B,ODP,1.711,-28.0982,4355.1,328.35
209,1268,A,ODP,-45.0773,14.8459,3007,78.69
209,1269,A,ODP,-45.0612,14.9327,2809,0.39
209,1269,B,ODP,-45.062,14.9327,2799.5,0.53
209,1269,C,ODP,-45.0724,14.9323,2667.5,0.26
209,1270,A,ODP,-44.8887,14.7224,1951,3.28
209,1270,B,ODP,-44.8871,14.7211,1909.9,17.17
209,1270,C,ODP,-44.8848,14.7214,1821.9,1.98
209,1270,D,ODP,-44.8847,14.7212,1816.9,7.68
209,1271,A,ODP,-44.9481,15.037,3611.9,5.76
209,1271,B,ODP,-44.9485,15.0365,3584.9,15.9
209,1272,A,ODP,-44.9717,15.0944,2559.8,37.5
209,1273,A,ODP,-46.6812,15.4996,3416.8,0.39
209,1273,B,ODP,-46.6811,15.4997,3418.8,0.46
209,1273,C,ODP,-46.6814,15.4986,3407.8,0.62
209,1274,A,ODP,-46.6764,15.6478,3939.8,34.65
209,1275,A,ODP,-46.9035,15.7415,1562.3,0.13
209,1275,B,ODP,-46.9035,15.7414,1561.7,46.9
209,1275,C,ODP,-46.9036,15.7407,1552.8,0.17
209,1275,D,ODP,-46.9036,15.7407,1553.6,104.63
210,1276,A,ODP,-44.7858,45.4053,4549.1,796.72
210,1277,A,ODP,-44.3767,45.1967,4628.2,31.53
301,U1301,A,IODP,-127.7639,47.7535,2656.4,
301,U1301,B,IODP,-127.7638,47.7538,69.05,
301,U1301,C,IODP,-127.7633,47.7547,2656,143.36
301,U1301,D,IODP,-127.763,47.7546,,42.12
302,M0001,A,IODP,138.4606,87.9036,1225,0.31
302,M0002,A,IODP,139.365,87.9212,1211,215.05
302,M0003,A,IODP,139.535,87.9333,1205,14.85
302,M0004,A,IODP,136.1774,87.8666,1289.7,85.9
302,M0004,B,IODP,136.1746,87.867,1289,7.31
302,M0004,C,IODP,136.1897,87.8678,1289,25.6
303,U1302,A,IODP,-45.6379,50.1664,,91.7
303,U1302,B,IODP,-45.6382,50.1666,,102.82
303,U1302,C,IODP,-45.6385,50.1668,,97.06
303,U1302,D,IODP,-45.6387,50.167,,4.87
303,U1302,E,IODP,-45.639,50.1672,,14.59
303,U1303,A,IODP,-45.687,50.2067,,69.08
303,U1303,B,IODP,-45.6866,50.2064,,71.54
303,U1304,A,IODP,-33.5297,53.0567,,251.37
303,U1304,B,IODP,-33.5295,53.0565,,252.15
303,U1304,C,IODP,-33.5292,53.0564,,71.82
303,U1304,D,IODP,-33.529,53.0563,,185.67
303,U1305,A,IODP,-48.5307,57.4751,,294.56
303,U1305,B,IODP,-48.5302,57.4751,,274.33
303,U1305,C,IODP,-48.5297,57.4751,,298.24
303,U1306,A,IODP,-45.6431,58.2371,,306.96
303,U1306,B,IODP,-45.6426,58.2371,,315.86
303,U1306,C,IODP,-45.6421,58.2371,,267.57
303,U1306,D,IODP,-45.6417,58.2371,,179.53
303,U1307,A,IODP,-46.4005,58.5058,,160.47
303,U1307,B,IODP,-46.4009,58.506,,156.97
303,U1308,A,IODP,-24.2381,49.8778,,323.83
303,U1308,B,IODP,-24.2385,49.8778,,186.19
303,U1308,C,IODP,-24.2381,49.8781,,271.12
303,U1308,D,IODP,-24.2381,49.8783,,6.72
303,U1308,E,IODP,-24.2381,49.8783,,172.52
303,U1308,F,IODP,-24.2385,49.8783,,228.56
304,U1309,A,IODP,-42.1185,30.1685,1642.3,1.92
304,U1309,B,IODP,-42.1185,30.1685,1642.3,46.73
304,U1309,C,IODP,-42.1187,30.1685,1637.9,
304,U1309,D,IODP,-42.1186,30.1687,1644.9,243.81
304,U1309,E,IODP,-42.1186,30.1687,,5.6
304,U1309,F,IODP,-42.12083,30.17,,6.09
304,U1309,G,IODP,-42.10533,30.17567,,0.91
304,U1309,H,IODP,-42.10533,30.17567,,0.19
304,U1310,A,IODP,-42.0654,30.1914,2583.8,0.55
304,U1310,B,IODP,-42.0653,30.1914,2582.7,1.3
304,U1311,A,IODP,-42.0698,30.1768,,1.71
304,U1311,B,IODP,-42.0703,30.1777,,
305,U1309,D,IODP,-42.1186,30.1687,1644.9,799.95
306,U1312,A,IODP,-23.0875,42.8367,3522.1,248.07
306,U1312,B,IODP,-23.0878,42.8369,3522.7,236.84
306,U1313,A,IODP,-32.9573,41.0011,3412.3,319.64
306,U1313,B,IODP,-32.9573,41.0014,3413.5,306.54
306,U1313,C,IODP,-32.957,41.0013,3412.7,305.79
306,U1313,D,IODP,-32.957,41.0011,3411.9,159.27
306,U1314,A,IODP,-27.8885,56.3647,2799.4,267.34
306,U1314,B,IODP,-27.8885,56.3649,2800.3,285.36
306,U1314,C,IODP,-27.8881,56.3649,2799.1,212.93
306,U1315,A,IODP,2.9374,67.2123,1271.8,
307,U1316,A,IODP,-11.7301,51.3759,,117.27
307,U1316,B,IODP,-11.7302,51.376,,61.53
307,U1316,C,IODP,-11.7299,51.3757,,70.15
307,U1317,A,IODP,-11.7185,51.3808,,141.94
307,U1317,B,IODP,-11.7182,51.3807,,153.25
307,U1317,C,IODP,-11.7179,51.3805,,159.07
307,U1317,D,IODP,-11.7182,51.3805,,101.52
307,U1317,E,IODP,-11.7176,51.38,,163.48
307,U1318,A,IODP,-11.5503,51.436,,128.33
307,U1318,B,IODP,-11.5503,51.4358,,213
307,U1318,C,IODP,-11.5507,51.4358,,84.15
308,U1319,A,IODP,-94.4032,27.2663,,155.29
308,U1319,B,IODP,-94.4032,27.2664,,
308,U1320,A,IODP,-94.3876,27.3013,,250.89
308,U1320,B,IODP,-94.3875,27.3015,,
308,U1321,A,IODP,-94.3989,27.2757,,
308,U1322,A,IODP,-89.0252,28.0994,,
308,U1322,B,IODP,-89.025,28.0994,,236.79
308,U1322,C,IODP,-89.0254,28.0994,,4.53
308,U1322,D,IODP,-89.0252,28.0996,,27.21
308,U1323,A,IODP,-89.0725,28.0912,,
308,U1324,A,IODP,-89.1393,28.0798,,
308,U1324,B,IODP,-89.1391,28.0797,,569.92
308,U1324,C,IODP,-89.1395,28.0797,,55.57
309,1256,D,IODP,-91.9345,6.735,3634.7,182.64
310,M0005,A,IODP,-149.55087,-17.76649,59.13,5.37
310,M0005,B,IODP,-149.55087,-17.76649,59.13,9.24
310,M0005,C,IODP,-149.55079,-17.76652,59.63,14.81
310,M0005,D,IODP,-149.55079,-17.76652,59.63,51.35
310,M0005,E,IODP,-149.55075,-17.76653,61.34,1.6
310,M0006,A,IODP,-149.55085,-17.76691,81.58,1.55
310,M0007,A,IODP,-149.55068,-17.76592,44.45,30.74
310,M0007,B,IODP,-149.55113,-17.76577,41.65,27.02
310,M0007,C,IODP,-149.55021,-17.76592,43.35,11.13
310,M0008,A,IODP,-149.40718,-17.49367,62.65,9.49
310,M0009,A,IODP,-149.40343,-17.48862,99.71,9.29
310,M0009,B,IODP,-149.40340,-17.48858,100.31,17.42
310,M0009,C,IODP,-149.40347,-17.48854,99.85,12.66
